"doc_id","text"
1396680066873008128," mei individu ditahan rentas negeri lorong tikus sahih berita rtm "
1396786205694390272,"bktm pakelan aipda beni mpsh sambang posko ppkm mikro kelurahan bsm babinsa bintibmas prokes covid petugas posko ppkm mikro kelurahan ttg kepatuhan masyarakat thd prokes covid m menumbuhkan kesadaran penerapan m "
1396786067097886720,"rainbow fungus wyaufuf "
1396768452598112256,"ahli parlimen kulai teo nie ching kelewatan menyebabkan ramai wanita hamil divaksin bersalin "
1396725339921948672,"polis menerima laporan pelajar perempuan sabtu lepas rakaman video dikongsi aplikasi whatsapp instagram "
1396786029500067840,"kluster baharu dikesan selangor negeri sembilan pulau pinang melaka pahang kelantan terengganu johor kuala lumpur labuan sabah "
1396779914204905472,"pengerusi selangor task force covid soalan lazim facebook "
1396777874665795584," kes pulih dilaporkan menjadikan pesakit covid sembuh setakat angka korban covid meningkat kes "
1396783039867342848," kes kota setar kuala muda kubang pasu yan pendang kulim padang terap baling sik bandar baharu langkawi patuh sop jaga ufa"
1396785578906030080,"pergerakan taburan mengikut mukim negeri kedah mei kes aktif uf "
1396785571012374528,"yeh bimarion ka indian idol chalu ho gaya hai yahan "
1396785351679565824,"setuju tangkap orang orang petua bodoh mudarat kat orang amp penjual overclaim produk dorang curecegah covid ufc "
1396785272247914496," wajib membawa surat bebas covid "
1396785117494841344,"let go back to pkp kelantan neelofa"
1396778962563465216,"status malaysia mei klik baca berita menarik "
1396671232259420160," pergi tenang muka abah hujungnya muka abah tidur on his favourite recliner chair belikan dr sakinah "
1396727481160245248,"selangor catat kes baharu melebihi "
1396667943824478208,"degupan jantung jatuh denyutan seminit minit bantuan pernafasan paras bahaya sharon "
1396755242499264512,"sasaran dijangka dicapai bekalan vaksin diterima hadapan "
1396697042999672832,"kkm teliti sop elak penularan wabak "
1396777145452568576,"dr adham baba penambahbaikan sop kkm susulan dakwaan penerima disuntik dos vaksin astrazeneca sepatutnya "
1396752771383119872," kematian dicatatkan tempoh jam setakat "
1396726284470812672,"proses vaksinasi negeri dipercepatkan diperkemaskan susulan pendaftaran amirudin "
1396784937756364800,"kapasiti penggunaan buah pusat rawatan kuarantin covid pkrc johor melebihi peratus "
1396747853121294336," katil diperuntukkan pesakit covid hospital diisi setakat ahad "
1396753196530290688,"profesor madya dr yahya mat arip ramai menepati tarikh janji temu mengganggu sasaran program imunisasi covid kebangsaan imuniti kelompok lambat tercapai "
1396784906609455104," data kkm nisbah kebarangkalian rakyat malaysia dijangkiti covid"
1396784886460030976," covid meningkat sekolah bireuen ditutup via "
1396706799357612032," penumpang positif   lhokseumawe pasca rapid antigen via "
1396784871624695808,"tepu la dok rumah ufd stay safe guys semoga allah lindungi covid aaminn"
1396784645979529216," org mcm ni pls la positive covid cepat"
1396784316797972480,"housemate abang positive covid now self quarantine bilik abang self quarantine esok nak pi swab test result nnti ok ja"
1396784219079118848,"kangen bebas pandemi covid"
1396784135276924928," kematian selangor johor melaka ppinang kl kedah swak n pahang terengganu perak amp labuan "
1396695840836624384,"majoriti warga tua duduk rumah jangkitan "
1396784058198237184," positif covid kabupaten siak menurun zona merah zona orange "
1396784037612572672," nak vaksin doe seram kes takde symptoms pembawa virus "
1396783951633543168," kerajaang isley apo bohong tu kaya rakyat mengelupur takde kerja duit time covid ni jubo menjubo halal menteriufufufuf"
1396751278269628416,"vaksinasi covid mencapai juta indonesia ranking dunia selengkapnya "
1396763524500623360,"varian covid diduga penyebab tingginya penularan virus wilayah provinsi kepulauan riau selengkapnya "
1396773413264392192," orang dinyatakan positif covid klik "
1396783931278589952,"aduh gawat pemudik jabodetabek ditemukan positif covid selengkapnya "
1396770860891992064," cegah lonjakan covid kapolda metro jaya jajaran kapolsekbhabinkamtibmas tingkatkan t selengkapnya "
1396648033727574016," minggu tercatat warga griya melati dinyatakan positif selengkapnya "
1396681619025453056,"roy pekerja ritel butuh perlindungan kesehatan imunitas vaksin covid selengkapnya "
1396645946960715776," provinsi mencatatkan kenaikan aktif covid selengkapnya "
1396741820650950656,"jaga ekonomi pandemi pegawai kemkeu meninggal dunia covid selengkapnya "
1396679488075825152,"tiongkok vaksinasi juta dosis vaksin selengkapnya "
1396735090189766656,"studi lanjutan menemukan vaksin astrazeneca efektif mengatasi covid varian inggris india selengkapnya "
1396783882570063872,"selamat bertugas puan fazilah zainol abidin penolong pegawai sukan encik syahrul faskah pembantu belia sukan pusat vaksin daerah batang padang sukarelawan myvac "
1396783861011337216," bestnyaaamy prob is most people around me nak tggu panggilan mysejahtera jugaki dont blame them sbb i takut dgn risk az tutp skg i dah mcm lantaklah malas pikir tp kdg otak jahat hasut hg dah la unlucky berani hahahah covid ni mmg bg org mental la"
1396783745907101696," la office mate sorang positive covidtak pasal kena swab test"
1396782755996856320,"terimakasih en merujuk kpd keratan akhbar bawahminta majukan senarai hospital swasta menjalankan vaksinasi esok prosedurnya orang awam yg minat utk daftar "
1396783735354187776,"hi en merujuk kpd keratan akhbar bawahminta majukan senarai hospital swasta yg menjalankan vaksinasi esok prosedurnya orang awam yg minat utk daftarterimakasih "
1396783616152072192,"okay dah la tuh wa penat donia tiputipu wa nak alam sebalik mata plk adios "
1.396783585605e+18," biar yg mkn uangnya kena covid"
1396783550620336128,"salah sorang patient positive covid call doktor nak ayah meninggal because of covid and also adik beradik mmg positif covid and kuarantin kat rumah so nak percaya lg manusia yg cakap covid tu tipu data kkm tu tipuuf"
1396783367014600704,"hrs aliran trafik bergerak lancar lokasi jsahms cuaca sila patuhi had laju ditetapkan teruskan patuhi sop putuskan rantaian penularan wabak covid "
1396753358212395008,"hrs aliran trafik bergerak lancar lokasi jsahms cuaca sila patuhi had laju ditetapkan teruskan patuhi sop putuskan rantaian penularan wabak covid "
1396783282142908416,"ab yellow fungus bhi aa gya hai black aur white baad ye bhagwan saath tipi tipi tap what colour you want kaun khel rha hai bc "
1396781679306412032," kerana asrama pekerja asing sedia rumah kedai berhampiran kilang sesuai dijadikan penginapan pekerja ramai ulang² abg jamil "
1396762302079127552," kena masuk kampung door door cucuk yg org tua amp vulnerable group nama amp alamat info status dah mohampjkm ketua kampung confirm brp ramai amp status terkinijgn buang pkp x kemana nk test covid "
1396783141382094848,"kuala lumpur amp putrajaya "
1396749324684468224," memaksa katil tambahan icu ditempatkan wad mudah "
1396775334771499008,"terkini perkembangan malaysia setakat mei ikuti perkembangan terkini angka kes penularan wabak malaysia setakat mei "
1396783068359237632,"kemas kumulatif kes kematian melibatkan virus kes "
1396663085188800512," badan penuh tiub bantuan pernafasan disambung tangki oksigen sedar sukar bernafas putus nyawa "
1396703233125482496," tengku hassanal berkenan mengurniakan elaun diraja tabung pahangpalestine "
1396757369724444672," perkara bergantung anggota sukarelawan kerana pasukan ramai "
1396764217248673792," kertas siasatan melibatkan golongan selebriti orang kenamaan "
1396702949296857088,"pekerja pembinaan hw communications pte ltd sebarang gejala "
1396660571290800128,"penemuan diharap mendorong kerajaan uk mansuhkan sekatan "
1396652385859039232,"pharmaniaga mengadakan perjanjian syarikat pembekal vaksin sinovac china januari membekalkan juta dos "
1396783052819476480,"varian covid india dinyatakan masuk jawa menyusul hasil tes whole genome sequencing abkl berkewarganegaraan filipina selengkapnya "
1396783029297684480,"malaysia catat rekod tertinggi kematian covid "
1396651529680027648," penduduk kuantan terlibat pkpd tiada kompromi pengingkar sop "
1396652162717941760,"tiada halangan beli vaksin covid dilulus npra pm "
1396730011055378432,"amalkan lockdown kendiri memutuskan rantaian covid "
1396730696752766976,"makluman temu janji vaksinasi sumber "
1396782987685990400," kematian dilaporkan angka tertinggi setakat seramai pesakit dirawat icu kluster baharu dikesan "
1396782761319358464,"phele black fungus phir yellow bhyi koi colour rah gaya hai vo bhi aa jao or yar bread hai kya hum jitni purani utna fungus what is the behavior fungus ufufuf take care stay safe uufefuf "
1396782717161771008,"bripka aribandi himbauan calon oenupang berkerumun laksanakan protokol kesehatan terhindr covid "
1396781870046617600,"sosialisasi saber pungli stop penyebaran covid mamatuhi protokol kesehatan m "
1396782576740626432,"battling cho sorjubala of langthabal kunja manipur distributing medicine pulse oximeter to patients "
1396761460559257600," informasi covid terbaru positif sembuh meninggal sumber "
1396781209561227264," data vaksinasi covid update mei selengkapnya "
1396782468104179712," awas hoaks obat bahan herbal mencegah covid selengkapnya "
1396742331609538560," salah orang divaksin sebabkan gangguan menstruasi wanita selengkapnya "
1396782325531217920,"girgit we jyada rang ye fungus badal rha haiufbufd "
1396782228948934656," bantu kerajaan maklumat memerangi covid "
1396781964967825408,"situasi covid malaysia mei sumber kementerian kesihatan malaysia "
1396781834558529536," pakai masker ga pakai masker cek aja positif covid prokes ketat fokus edukasi penanganan gejala bikin panik cemas masyarakat lansia "
1396779453720653824," cek buktikan hoaks terkait covid kunjungi informasi terkait covid kunjungi situs resmi penanganan covid pemulihan ekonomi nasional "
1396781769207128064," informasi terkait covid kunjungi situs resmi penanganan covid pemulihan ekonomi nasional lindungi lindungi negeri"
1396760189680820224," informasi terkait covid kunjungi situs resmi penanganan covid pemulihan ekonomi nasional lindungi lindungi negeri"
1396674074139455488," nakes terpapar covid rs raja musa inhil tutup rawat jalan inap sepekan "
1396664262026620928," positif covid pelalawan tembus meninggal "
1396770335995744256," perawat rsud duri meninggal dunia terpapar covid "
1396781537614450688," covid belajar daring pelalawan diperpanjang "
1396743040585195520,"bantu pemerintah perangi covid kawan foundation serahkan apd tenaga medis pekanbaru "
1396781260765155328,"xtahan dah tgk video yg lame viral parents and yg meninggal sbbkan coviduf"
1396780889778974720," mane nak clearkan k positif covid ni eh mane risau sgt tgk figure tu tau adakah kte yg mati sbb covid ni allahuufauf"
1396781195497676800," ubufef ambik pendekatan redha jer ker "
1396781030460166144,"pasca pertemuan presiden pemkab rohul usulkan alkes ambulan rumah sakit rujukan covid "
1396682126142083072,"sri mulyani pegawainya terpapar covid meninggal "
1396709054160859136,"apbd pekanbaru alami pergeseran anggaran dukung penanganan covid "
1396780691031924736,"bodoh org yg dh previlage vaccination dos kpd org yg dh register dn berharapkan dos "
1396780688167165952,"awam guftagu "
1396780299917434880,"dampak negatif pekerjaan kebutuhan keterampilan respons kebijakan berorientasi pengembangan keterampilan berdasarkan kebutuhan menyelaraskan keterampilan pekerjaan ikuti webinar ilo "
1396780272859762688,"cmrf for ah vawiin khan chanmari presbykohhran chuan rs an hlan a leitan south presbykohhran pawhin rs an pe bawk portland usa a research bei mek dr jonathan lalsiamthara so lthangvela l pawhin rs a thawh "
1396780243944304640," gunanya mencegah penyebaran covid berlanjut rumah lupa terapkan protokol kesehatan ya daud lawan corona sumber "
1396733333837516800," penat mental fizikal bantu lockdown kendiri kekal duduk rumah tiada urusan putuskan rantaian covid reposted from "
1396780082262200320,"status terkini mei kes sembuh kes sembuh kes baharu positif tempatan import positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396731858486919168,"makluman temu janji vaksinasi sumber "
1396732080415854592,"amalkan lockdown kendiri memutuskan rantaian covid "
1396732355763597312,"amalkan kuarantin kendiri u kontak rapat pesakit covid pendedahan u kontak kasual bergejala u zon merah bergejala putuskan rantaian covid "
1396732847466049536," tergolong salah kategori sila lakukan kuarantin kendiri rumah tempattempat awam "
1396733071303405568," patuh sop mengamalkan norma baharu suntikan vaksin duduk rumah putuskan rantaian covid "
1396779805006204928,"hum saal bhr covid ki tayari krte rhe or exam me fungus aa gya ufdufd "
1396779605202071552," who orang yg terinfeksi virus covid mengembangkan antibodiimunitas alami bertahan "
1396779521148219392,"gubsu paksa rs tangani covid "
1396779513082642432,"update perkembangan covid kabupaten luwu timur mei penambahan perbaharui informasi "
1396779430224093184,"vaksin astrazeneca mengandung tripsin yg berasal pankreas babi hukum asalnya haram fatwa mui hukum penggunaan vaksin covid produk astrazeneca "
1396778970738151424,"another fatal casualties of covid kematian dilaporkan takut sekeliling berita menggentarkan awam cerita dak nilai smalam org muda an meninggal dunia sebarang komplikasi its a black month for nation"
1396778956573929472,"kes semoga allah swt melindungi rakyat malaysiauffuffeuff "
1396778648477126656,"nkntutup casino pon x mampo tah sop covid "
1396648355804192768,"adakah malam ‘ubat mujarab’ cegah "
1396778192418099200,"misteri punca penularan terbongkar satupersatu adakah sengaja disembunyikan "
1396778121098055680," si covid betah"
1396725721171521536,"makluman temu janji vaksinasi sumber "
1396777890180591616,"situasi terkini mei malaysia kes menjadikan kes "
1396777248812769280,"ya allah rindunya life wujudnya covid ni n dah start rindu life after covid ni uf"
1396777021770928128,"perak mencatatkan kes "
1396728386991521792," varian virus korona tanah air meningkat peringatan memperbaiki strategi pencegahan penyebaran diterapkan "
1396776796104761344," terkonfirmasi positif covid lembaga pemasyarakatan lp kelas bandar lampung bertambah orang "
1396701877513842688," narapidana lp kelas i rajabasa terkonfirmasi positif covid dirujuk rumah sakit "
1396776765972893696," simpulkan faktor kenaikan kes covid manalah tau masuk soalan spm yedok kerajaan bodoh sebilangan rakyat bodoh golongan antivaksinkonspirasi pendedahan vaksin sop suka hati kabelkekayaan huraian sikit boom marks"
1396776733601271808,"ppkm berbasis mikro kota cimahi diperpanjang mei batasanbatasannya ya cimtizen uf semoga sehat uffuffb "
1396776516474662912," tatacara pemakaian pelitup muka berganda disarankan ketua pengarah kesihatan tan sri dr noor hisham saranan pusat kawalan penyakit cdc amerika syarikat "
1396776446312415232,"status terkini kes sembuh kes baharu positif kes kematian kes dirawat icu sumber "
1396734856478945280," ribu pasien sembuh covid aceh vaksinasi lansia nihil "
1396776257304420352,"penyebab warung kopi disegel satgas covid banda aceh "
1396776216447832064," harian covid indonesia signifikan wakil menteri kesehatan wamenkes dante saksono harbuwono "
1396709275251130368,"presiden brasil jair bolsonaro kontroversi dijatuhi denda akibat mematuhi pembatasan virus covid acara publik wilayah maranhao "
1396776006057283584," berduka ya allah covid ganas"
1396775905893052416," orang yg nnyain kerjaan gatau melawan covid"
1396775874351964160,"kronologis terserang melawan covid tim lengkap beristirahat alhamdulillah"
1396775907361116160,"m emang bener mencegah penyebaran covid bangga menulari orang tertular ya mah ketetapannya"
1396775779610939392," ikrr piku bhaiuufefuufefuufef"
1396775681569083392,"post pasal parents meninggal disebabkan covid n boom selit pasal business plak like seriouslyufuffduduufefufuffduduufefufuffeuduufefufuffeuduufef "
1396768830202908672,"yab perdana menteri tan sri muhyiddin yassin sop berubahubah kerana situasi covid berubah "
1396775662929670144,"situasi covid malaysia mei sumber kementerian kesihatan malaysia "
1396775410839416832," tolak vaksin ni kene covid mohon suruh bayar kos perubatan hospital swasta wala dirawat hospital kerajaan libat duit ni reti sikit otak berfungsi "
1396775221923778560,"health camp at aakilpur jagir noida corona harega desh jeetega "
1396774957372215296,"between vaccine covid and ttc pilih vaccinetakpelah baby lambat sikitasalkan vaccine complete dose once covid infect survive covid ni so please pasal anak yeucufef"
1396774837469646848," malaysia mencatat kes kematian tertinggi kes pandemik melanda negara data kematian dicatatkan sejarah penyakit golongan belia hatihatilah virus merbahaya amp menakutkan "
1396651898006958080,"nak kos vaksin swab test mahal "
1396774798571626496," malaysia kemampuan nak hasilkan vaksin ramai cerdik pandai pakarpakar "
1396774773217140736,"rekod kematian icu status terkini mei kes sembuh kes sembuh kes baharu positif positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396774736298840064,"coid senin mei dugaan pelanggaran prokes covid membawa nama petinggi jawa timur berujung pelaporan ormas arek suroboyo "
1396774441628037120,"patuhi protokol kesehatan lawan corona yuk menjaga melindungi mematuhi protokol kesehatan pencegahan covid "
1396774171636469760," nak pregnant amp bersalin covid kes meningkat mcm ni berdaya klau teran sorg ufufd pregnant jugak nak usaha bersalin swasta mcm ni at least suami teman tengok susahnya bersalin anak uf"
1396774114627526656,"status terkini mei kes sembuh kes sembuh kes baharu positif tempatan import positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396774106855403520," amaran lepas pm scan mysejahtera shj masuk dlm rekod digital kesan kena samanufaada lojik jugaks pesanan better safe than sorryuf"
1396774034382016512,"terkini kes kematian dilaporkan angka tertinggi pandemik melanda negara "
1396773904027320320,"anak kim kardashian positif covid "
1396769583017590784,"klaster covid lowokdoro camat sukun malang instruksikan swab pcr "
1396734833393496064,"delapan warga lowokdoro kota malang positif covid meninggal "
1396773810892795904,"kematian tertinggi dilaporkan kes pesakit icu meningkat kes ayuh amalkan sop tiada urusan "
1396773736032837632,"status terkini mei kes sembuh kes sembuh kes baharu positif tempatan import positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396773703405301760,"protes pemakaman jenazah covid tpu warga padang sidempuan blokade jalan uf "
1396773609566179328,"status terkini mei kes sembuh kes sembuh kes baharu positif tempatan import positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396733340028346368,"pecahan kes baharu mengikut negeri mei reposted from kementerian kesihatan malaysia "
1396773573742657536,"pandemi covid gerus penerimaan pajak "
1396773460718751744,"covid yg nazak"
1396724974216380416," pemudik jakarta terindikasi berdasarkan tes usap antigen pos penyekatan "
1396773321866235904," kegembiraan sebulan menjelang hut jakarta warga diganggu perasaan khawatir meledak kota "
1396773223363006464," wow hop in adila"
1396745738822983680," haan wohi "
1396773103263383552," memohon mb yg kemusykilan rakyat ttg isu covid terima kasih mb selangor salute"
1396773085265620992,"status terkini mei kes sembuh kes sembuh kes baharu positif tempatan import positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396773026939621376,"office mate positive covid varian india tk nk pergi hospital mati tepi jalan no syamtom pagi sakit kepala tgahari nk pergi klinik kt kereta tumbang yup senai industry varian india dah johor "
1396772916394483712,"status terkini mei kes sembuh kes sembuh kes baharu positif tempatan import positif kes kematian kes kematian kes dirawat icu bantuan alat pernafasan "
1396766385208889344," langkah kualiti pengendalian vaksin astrazeneca tahap optimum kkm menetapkan arahan tambahan prosedur operasi standard sop pengendali vaksin pusat pemberian vaksin ppv astrazeneca "
1396772639968882688," kematian dilaporkan angka tertinggi setakat seramai pesakit dirawat icu kluster baharu dikesan "
1396723556210286592,"terkini mei kes baharu "
1396752680760971264," npain trbuka dg prpolgarong pa jokowi nti uang negaraamp uang rakyat digarong lgi defisit keuangan negara akibat covid slma thn nkri duitnya ckak gara pa jokowi trlalu lemah prpol demokrat yg junjungannya raja koruptor nkri yg sd skrg kpknya gk brtaji da disuap smua"
1396756403902050304," rakyat sndriamp negara nkrinlgi darurat covid pngacaupecundang prihatin dg nyawa nasib rakyat nrkiamp negara nkri mlah bela negara pdhal cri mkanamp tinggal dinkri krn moralakhlak etikanya gk prof pda gk otak smua biadab bradab prkaya dri buka donasi bjadufd"
1396755622452862976," oposisi mafiaamp kadrun gila prof mna prihati dg rakyat nkriamp negara nkri lgi darurat covidamp corona nipu rakyat buka donasi duit msuk kntong pribadi buktinya palestina gk trima tu donasi dri nkri dripemerinrahan jokowi aja yg ditrima pemerintah palestinaamp rakyatnya"
1396753398276395008," pa jokowi defisit keuangan negara akibat darurat covid slamatkan jiwa rakyatnya upaya pemerintah slamatkan nyawaamp nasib rakyatnya dlam pndemi covid jgn pjak ppn dg tax amnesty aja pa jokowi yg dibrlakukan cikeas sby koq hrtaamp asetnya smua koq gk disita nkri pajokowi"
1396772878444490752," dana apbn dana covid dana bnsos dana benur smua da diaudit dg bukti mnsos julian batubara da dibui diproses hukum nkri mntri kkp korupsi benur da dibui da diproses hukumnkri yg lum dana apbd dki jktamp dana covid yg duitnya dikorupsi gubernur dku jkt junjungan bani kadrunufdufb"
1396772728112173056," nggak satire produk indonesia jagoan didukung pemerintah rakyat nya liat vaksin covid produksi indonesia minimal efek samping manjur utk orang indonesia"
1396772523778314240," kisah percaya covid wujud hakikatnya dibenarkan jatuh sakit icu dah penuh"
1396771414473064448,"statistik terkini covid mei sumber jawatankuasa pengurusan bencana negeri sarawak "
1396772317875904512,"kenyataan media jawatankuasa pengurusan bencana kes covid dikesan amp kes kematian sarawak "
1396772442228596736,"kenyataan media jawatankuasa pengurusan bencana kes covid dikesan amp kes kematian sarawak "
1396772385320275968,"kenyataan media jawatankuasa pengurusan bencana kes covid dikesan amp kes kematian sarawak "
1396772505180901376,"kenyataan media jawatankuasa pengurusan bencana kes covid dikesan amp kes kematian sarawak "
1396772421546373120," covid belajar deket kalo ga sakit   "
1396772283004248064,"update orang covid indonesia capai pasien indonesia mencapai orang "
1396772222975430656,"penawar covidlepas ni jgn gaduh pasal nak cucuk vaccine taknak nak mujarab ike singge budu "
1396771751665623040,"kenyataan pkrc akhbar sinar harian mei "
1396771734573907968," haan dekha maine ufuf"
1396771641116401664," juta ribu orang menerima imunisasi covid vaksin dos dos "
1396696581886267392,"covid daerah semenanjung zon merah "
1396695239679643648,"spm program imunisasi covid kebangsaan manakah "
1396771015338856448,"who malaysia sumbang oksigen concentrator kegunaan pesakit pkrc bersepadu maeps "
1396735435586473984,"info on wheels iow pkp hebahan vaksin astrazeneca daerah klang sila klik pautan iow tontonan "
1396733958788841472,"pkp kakitangan awam rumah penggiliran "
1396770856261406720,"black fungus white fungus aur ab yellow fungusuf bas kahi pink fungus na aa jaeufa "
1396770628028420096,"indonesia mengumumkan tgl mei total aktif sembuh meninggal dunia org yg diperiksa ve rate pcrtcm ve antigen ve "
1396767885268197376,"situs pemda mencatat covid tanggal mei total aktif sembuh meninggal dunia "
1396770151350116352,"ab bja ka k badd kia kru ga me bc curfew bja uufef "
1396769852568702976,"kalimantan barat melaporkan penambahan positif mei konfirmasi sembuh meninggal aktif sembuh meninggal "
1396769548670443520,"kenyataan media jawatankuasa pengurusan bencana kes covid dikesan amp kes kematian sarawak "
1396768858581524480,"statistik terkini covid mei sumber jawatankuasa pengurusan bencana negeri sarawak "
1396769437894598656," hospital swasta program vaksinasi covid meningkat moga dipercepatkan urusan vaksinasi negara "
1396769395020599296,"alhamdulillah vaccinated against covid ucufef "
1396769005784891392," kerana nila setitik rosak susu sebelanga wajib pakai mask "
1396691998791245824," termakan katakata mak teh rujuk doktor "
1396664786310504448," cuci tangan sebersihbersihnya tau "
1396750509202022400," makanye muslim beriman hidup takut dgn covid takut dgn kematian krn kematian jg proses dikehidupan berani hidup yah jgn takut mati kematian yg menjdi pilihan muslim mati syahid or mati husnul khotimah"
1396739941028155392," indonesia yg meninggal akibat covid org santai santai covid azab bg org kafir munafik bg org muslim yg beriman dpt pertolongan perlindungan dr allah"
1396768945407807488," mendpt pertolongan perlindungan dr allah hasil tawakal kpd allah orang takut covid bentuk tawakal kpd allah takut kite mudah diserang penyakit covid"
1396765721258991616," munafik kafir beriman beriman mka matinya syahid hadits yg kasih intinya jgn takut kpd covid krn kite takut virus mudah menyerang tubuh perlindungan pertolongan kpd allah"
1396768450651975680,"update penderita covid indonesia senin mei mari jaga kesehatan amp orangorang disekitar cuci tangan jaga jarak sobat jak "
1396768402547511296," orang grobogan terpapar corona mei selengkapnya klik tautan "
1396767929727737856," dilantik tatap muka kades pati positif covid selengkapnya klik tautan "
1396688259858649088,"corona kudus melambung aktif orang selengkapnya klik tautan "
1396731987071623168," santri kendal positif covid pondok santri langsung dirapid selengkapnya klik tautan "
1396746552861892608,"abk asing cilacap positif corona varian india ganjar perintahkan daerah jateng waspada selengkapnya klik tautan "
1396707970210095104,"duh nakes cilacap positif covid rawat abk india selengkapnya klik tautan "
1396708428219752448,"duh nakes cilacap positif covid rawat abk india selengkapnya klik tautan "
1396768369819324416,"harap keluarga dijauhkan terkena virus covid ni"
